x,y,z,dist,time,stochastic_delay,total_time,cum_delay
3813,228,1856,9102,52,0,52,37310
3443,207,1137,8406,50,0,50,37310
2881,135,1289,7973,48,0,48,37310
2822,304,13,7643,47,0,47,37310
2300,304,229,7076,46,20,66,37330
2740,-66,512,7866,48,0,48,37330
1522,136,2295,7193,46,0,46,37330
4517,-15,2347,10377,56,0,56,37330
4547,227,489,9380,53,0,53,37330
4193,562,365,8696,51,0,51,37330
1914,579,2,6463,44,0,44,37330
608,174,546,5494,41,0,41,37330
2906,505,1635,7792,48,0,48,37330
2183,568,1124,6781,45,0,45,37330
2103,-11,1208,7309,46,0,46,37330
1241,141,566,6161,43,0,43,37330
3446,526,1573,8278,49,0,49,37330
2639,399,2688,8340,50,0,50,37330
817,206,2709,6727,45,0,45,37330
4579,298,1405,9557,53,20,73,37350
3550,158,79,8501,50,0,50,37350
3301,-59,1998,8966,51,0,51,37350
1170,577,1933,6158,43,0,43,37350
4387,165,738,9297,52,0,52,37350
3223,315,312,7977,48,0,48,37350
1519,177,1863,6863,45,0,45,37350
873,61,1609,6189,43,0,43,37350
2214,540,1646,7071,46,0,46,37350
2576,291,1690,7706,48,0,48,37350
1588,145,1525,6777,45,0,45,37350
748,249,2062,6147,43,0,43,37350
1756,461,1969,6882,45,0,45,37350
881,565,979,5439,41,0,41,37350
2589,-40,115,7730,48,0,48,37350
2654,259,2252,8172,49,0,49,37350
4203,464,1590,9106,52,0,52,37350
2376,258,1113,7280,46,0,46,37350
3716,-97,1683,9230,52,0,52,37350
4536,63,1068,9621,53,0,53,37350
618,581,2502,5995,42,160,202,37510
2649,-47,2227,8456,50,0,50,37510
2876,582,2406,8181,49,0,49,37510
1933,-91,1986,7622,47,0,47,37510
4590,488,2569,10111,55,0,55,37510
2485,172,2531,8293,49,70,119,37580
2917,225,1002,7821,48,0,48,37580
858,367,292,5563,41,0,41,37580
3878,309,74,8679,51,0,51,37580
3410,570,164,7931,48,0,48,37580
4536,538,1064,9145,52,0,52,37580
3597,548,2226,8808,51,0,51,37580
1661,127,2667,7618,47,60,107,37640
1343,340,9,6129,43,0,43,37640
3190,237,2273,8745,51,0,51,37640
2490,450,1266,7257,46,0,46,37640
3683,-92,1380,9040,52,0,52,37640
3889,458,2691,9533,53,0,53,37640
3203,205,1312,8234,49,0,49,37640
2045,567,603,6540,44,0,44,37640
4411,-13,510,9484,53,0,53,37640
3663,280,1250,8594,50,0,50,37640
2517,-49,1760,8026,49,0,49,37640
2455,556,2255,7678,48,0,48,37640
1097,341,2392,6633,44,0,44,37640
3067,229,66,7950,48,0,48,37640
4558,-15,1950,10148,55,0,55,37640
3682,-96,2558,9778,54,0,54,37640
1346,253,1638,6485,44,160,204,37800
4254,-54,2346,10152,55,0,55,37800
976,555,45,5538,41,0,41,37800
1173,53,818,6208,43,0,43,37800
1313,-67,2145,7083,46,0,46,37800
2016,188,2693,7932,48,0,48,37800
3964,516,213,8530,50,20,70,37820
3810,473,505,8397,50,0,50,37820
2208,83,2362,7980,48,70,118,37890
2040,203,1759,7297,46,0,46,37890
973,23,1901,6495,44,0,44,37890
4277,202,228,9155,52,0,52,37890
2580,574,475,7066,46,0,46,37890
3041,-96,396,8200,49,20,69,37910
1568,359,1348,6460,44,0,44,37910
4041,-88,763,9208,52,0,52,37910
2030,482,2406,7435,47,0,47,37910
3445,-62,2476,9446,53,0,53,37910
3217,180,1976,8629,50,0,50,37910
4134,-17,1588,9517,53,0,53,37910
4063,131,2209,9679,54,0,54,37910
743,577,1953,5743,42,0,42,37910
2340,596,208,6827,45,0,45,37910
2317,161,548,7216,46,0,46,37910
2177,233,1958,7524,47,0,47,37910
3967,378,1411,8868,51,0,51,37910
1193,500,108,5795,42,0,42,37910
2269,290,1691,7400,47,0,47,37910
3697,262,932,8546,50,0,50,37910
3053,60,2585,9014,52,0,52,37910
938,75,1078,6014,43,0,43,37910
2699,380,955,7436,47,0,47,37910
950,258,2194,6429,44,0,44,37910
739,516,2735,6360,44,0,44,37910
868,425,644,5508,41,0,41,37910
1521,90,391,6494,44,0,44,37910
2783,335,1524,7781,48,0,48,37910
3434,506,840,8020,49,0,49,37910
4246,594,96,8757,51,0,51,37910
2849,588,492,7321,46,0,46,37910
3386,113,232,8353,50,0,50,37910
4150,593,1373,8819,51,0,51,37910
1745,65,1846,7191,46,0,46,37910
4387,224,2587,10185,55,0,55,37910
2892,-85,2386,8850,51,0,51,37910
2800,-9,31,7929,48,0,48,37910
3956,18,317,9007,52,0,52,37910
2620,195,352,7491,47,0,47,37910
1169,596,2432,6479,44,0,44,37910
4479,576,2359,9756,54,0,54,37910
2942,209,2748,8880,51,0,51,37910
1490,359,2534,7113,46,0,46,37910
4161,546,2501,9573,53,0,53,37910
1739,114,607,6688,45,0,45,37910
3284,-99,814,8470,50,0,50,37910
1926,149,102,6880,45,0,45,37910
1632,344,438,6349,44,0,44,37910
1027,315,1587,6077,43,0,43,37910
737,326,925,5521,41,0,41,37910
2945,382,1959,8144,49,0,49,37910
2143,580,1410,6842,45,0,45,37910
1554,-14,687,6637,44,0,44,37910
1733,14,39,6837,45,0,45,37910
2321,574,2529,7726,48,0,48,37910
3590,532,368,8122,49,0,49,37910
2245,126,2680,8213,49,0,49,37910
4346,598,540,8808,51,0,51,37910
1211,-90,1015,6434,44,0,44,37910
4274,-98,1898,9915,54,0,54,37910
3962,253,1031,8846,51,0,51,37910
4180,30,603,9212,52,0,52,37910
2137,-85,2228,7982,48,0,48,37910
4096,272,774,8904,51,0,51,37910
3083,594,2507,8451,50,0,50,37910
1648,506,884,6242,43,0,43,37910
3441,135,723,8379,50,0,50,37910
1907,167,2453,7662,47,0,47,37910
3309,-38,1279,8569,50,0,50,37910
3321,136,2519,9156,52,0,52,37910
2188,137,44,7168,46,0,46,37910
1100,347,1150,5927,42,0,42,37910
3214,281,549,7993,48,0,48,37910
1989,357,670,6700,45,0,45,37910
608,305,1397,5576,41,0,41,37910
2463,191,1469,7578,47,0,47,37910
2958,169,2089,8455,50,0,50,37910
3813,197,2736,9753,54,0,54,37910
2526,17,575,7570,47,0,47,37910
1203,384,522,5879,42,0,42,37910
1043,-73,1704,6544,44,0,44,37910
2742,595,5,7274,46,0,46,37910
1824,-33,1074,7007,46,0,46,37910
630,127,1911,6054,43,0,43,37910
3231,122,1734,8554,50,0,50,37910
949,93,354,5921,42,0,42,37910
1643,575,1256,6281,43,0,43,37910
1440,28,1115,6575,44,0,44,37910
3839,356,1649,8881,51,0,51,37910
4489,258,11,9356,53,0,53,37910
2169,36,386,7196,46,0,46,37910
2796,285,1784,7985,48,0,48,37910
4171,395,1989,9376,53,0,53,37910
4458,45,7,9540,53,0,53,37910
3675,471,2710,9321,52,0,52,37910
4199,-33,1216,9430,53,0,53,37910
4266,279,965,9106,52,0,52,37910
3453,300,1358,8408,50,0,50,37910
2356,555,744,6877,45,0,45,37910
1023,354,1988,6269,43,0,43,37910
708,528,13,5305,40,0,40,37910
3283,367,2665,8998,51,0,51,37910
3467,234,1698,8658,50,0,50,37910
2409,-70,1969,8066,49,0,49,37910
2278,-55,1084,7486,47,0,47,37910
4416,208,1177,9392,53,0,53,37910
3074,552,45,7639,47,0,47,37910
3812,106,2500,9663,53,0,53,37910
3283,472,1422,8095,49,0,49,37910
3764,-15,878,8878,51,0,51,37910
4120,581,643,8604,50,0,50,37910
1939,130,718,6882,45,0,45,37910
4378,-83,1365,9720,54,0,54,37910
2829,-44,1997,8478,50,0,50,37910
1831,-12,2212,7592,47,160,207,38070
3050,419,1492,7948,48,0,48,38070
1109,594,1095,5671,42,0,42,38070
4544,500,782,9126,52,0,52,38070
3125,99,304,8096,49,0,49,38070
1311,114,1947,6770,45,0,45,38070
3674,508,1394,8437,50,0,50,38070
2070,303,1202,6960,45,0,45,38070
3375,529,1854,8362,50,0,50,38070
1743,-52,1541,7137,46,0,46,38070
3040,359,818,7769,48,0,48,38070
2787,569,2704,8331,49,0,49,38070
3912,508,972,8525,50,0,50,38070
1171,3,2709,7284,46,60,106,38130
1334,257,1236,6283,43,0,43,38130
1267,320,856,6042,43,0,43,38130
676,589,1616,5467,41,20,61,38150
2035,281,1529,7090,46,0,46,38150
2167,-49,1424,7501,47,0,47,38150
1895,298,249,6674,45,0,45,38150
734,-87,1126,5987,42,60,102,38210
3338,592,2087,8410,50,0,50,38210
3289,461,1020,7962,48,20,68,38230
3133,74,786,8141,49,0,49,38230
3903,480,1847,8935,51,0,51,38230
4114,332,297,8853,51,0,51,38230
860,-95,2649,7025,46,160,206,38390
3427,-49,16,8600,50,0,50,38390
1396,238,2728,7289,46,0,46,38390
1777,358,1165,6599,44,0,44,38390
1956,192,2235,7529,47,0,47,38390
3153,581,1291,7799,48,0,48,38390
1935,378,1845,7068,46,0,46,38390
4583,121,843,9554,53,0,53,38390
2318,-91,601,7471,47,20,67,38410
3543,384,117,8259,49,0,49,38410
1374,86,38,6406,44,0,44,38410
4325,139,1629,9573,53,0,53,38410
822,589,2260,6016,43,0,43,38410
2816,-54,1322,8110,49,70,119,38480
1678,202,2444,7391,47,0,47,38480
3974,205,593,8831,51,0,51,38480
1802,-11,1273,7033,46,0,46,38480
1752,113,301,6710,45,0,45,38480
4522,596,139,9022,52,0,52,38480
2974,-91,1169,8246,49,0,49,38480
2387,85,962,7420,47,0,47,38480
1327,-68,1310,6630,44,0,44,38480
3888,-94,1477,9292,52,0,52,38480
1856,479,421,6438,44,0,44,38480
1335,-68,511,6463,44,0,44,38480
2785,-65,1776,8320,49,0,49,38480
2647,197,114,7551,47,0,47,38480
1819,588,2483,7175,46,0,46,38480
1902,552,1519,6681,45,20,65,38500
2661,589,1374,7334,47,0,47,38500
2431,592,1099,6997,45,0,45,38500
3343,68,920,8383,50,0,50,38500
1156,229,2740,7068,46,0,46,38500
2255,374,2106,7558,47,0,47,38500
4303,188,2274,9908,54,0,54,38500
4053,251,1272,9022,52,0,52,38500
3782,178,454,8664,50,0,50,38500
1151,0,2315,6973,45,0,45,38500
2875,500,819,7463,47,0,47,38500
3370,123,427,8308,49,0,49,38500
799,25,594,5836,42,0,42,38500
1397,-76,1899,7016,46,0,46,38500
1665,574,2658,7168,46,0,46,38500
4093,121,109,9074,52,0,52,38500
2424,134,2207,8036,49,0,49,38500
2020,299,961,6839,45,0,45,38500
4418,464,1475,9263,52,0,52,38500
800,213,28,5708,42,0,42,38500
863,207,1855,6173,43,0,43,38500
3483,-88,2130,9264,52,0,52,38500
2283,-7,178,7378,47,0,47,38500
4058,531,2184,9257,52,0,52,38500
2226,94,2124,7821,48,0,48,38500
3124,340,2450,8704,51,0,51,38500
843,289,1172,5736,42,0,42,38500
1899,231,1316,6906,45,0,45,38500
653,32,884,5721,42,0,42,38500
613,344,682,5338,41,0,41,38500
4319,370,1781,9422,53,0,53,38500
2435,346,26,7211,46,0,46,38500
2894,-54,226,8028,49,0,49,38500
1662,540,24,6244,43,0,43,38500
2312,264,689,7118,46,0,46,38500
737,145,2477,6532,44,0,44,38500
1196,345,1892,6390,44,0,44,38500
2907,-77,2677,9076,52,0,52,38500
1000,-14,727,6088,43,0,43,38500
2793,420,414,7435,47,0,47,38500
3559,21,2746,9683,54,0,54,38500
1587,361,2033,6855,45,0,45,38500
2087,145,1088,7096,46,0,46,38500
2388,-49,2481,8380,50,0,50,38500
3661,119,1724,8982,51,0,51,38500
1465,246,931,6330,43,0,43,38500
1321,405,2093,6584,44,0,44,38500
2841,478,2116,8047,49,0,49,38500
3852,523,2398,9211,52,0,52,38500
4596,152,251,9521,53,0,53,38500
3553,67,1291,8713,51,0,51,38500
3368,-99,1744,8918,51,0,51,38500
2393,111,364,7347,47,0,47,38500
2788,351,1153,7612,47,0,47,38500
2309,346,1870,7489,47,0,47,38500
1514,590,1705,6353,44,0,44,38500
1515,-72,2409,7477,47,0,47,38500
3547,-76,761,8702,51,0,51,38500
2537,-76,1424,7898,48,0,48,38500
1417,353,1488,6379,44,0,44,38500
843,259,1594,5953,42,0,42,38500
4096,278,2718,9941,54,0,54,38500
816,-68,121,5983,42,0,42,38500
3995,219,2038,9408,53,0,53,38500
2784,47,373,7801,48,0,48,38500
4342,-73,843,9507,53,0,53,38500
4484,515,2736,10106,55,160,215,38660
1468,-45,1501,6835,45,0,45,38660
4352,414,2476,9877,54,0,54,38660
1944,411,2224,7291,46,0,46,38660
2393,414,1727,7420,47,0,47,38660
2516,373,515,7203,46,0,46,38660
3056,-99,896,8258,49,0,49,38660
3939,-88,1080,9179,52,0,52,38660
1029,281,2581,6766,45,0,45,38660
2979,404,557,7635,47,0,47,38660
2971,-56,695,8097,49,0,49,38660
1283,210,2352,6921,45,0,45,38660
2126,188,2516,7907,48,20,68,38680
2094,-92,764,7265,46,0,46,38680
3514,224,2406,9177,52,0,52,38680
3121,239,2670,8968,51,0,51,38680
3004,85,447,7979,48,0,48,38680
3250,240,1018,8143,49,0,49,38680
636,377,441,5319,40,0,40,38680
2077,-97,1815,7667,48,0,48,38680
1988,101,271,6961,45,0,45,38680
2070,303,185,6854,45,0,45,38680
1026,116,183,5998,42,0,42,38680
3583,-65,195,8733,51,0,51,38680
626,155,335,5538,41,0,41,38680
3069,-52,1960,8703,51,0,51,38680
1214,574,2658,6717,45,60,105,38740
4580,432,1893,9688,54,0,54,38740
1078,-97,235,6254,43,0,43,38740
3346,489,372,7921,48,0,48,38740
2749,84,2359,8518,50,0,50,38740
648,258,1154,5566,41,0,41,38740
4374,513,296,8932,51,0,51,38740
3666,141,2018,9144,52,20,72,38760
1109,239,344,5936,42,0,42,38760
3750,-95,1159,9023,52,0,52,38760
1217,-48,1513,6593,44,0,44,38760
699,188,733,5586,41,0,41,38760
1078,341,680,5806,42,0,42,38760
2844,296,784,7630,47,0,47,38760
1587,367,2722,7347,47,0,47,38760
2139,276,533,6923,45,0,45,38760
3239,72,65,8279,49,0,49,38760
3753,320,2507,9395,53,0,53,38760
4239,1,397,9300,52,0,52,38760
2848,585,1005,7393,47,0,47,38760
3677,469,1613,8587,50,0,50,38760
1023,595,1465,5732,42,0,42,38760
4198,402,1273,9016,52,0,52,38760
1444,139,2111,6985,45,0,45,38760
1597,184,1242,6621,44,0,44,38760
1301,541,498,5820,42,0,42,38760
4383,32,2484,10296,55,0,55,38760
3746,596,2049,8789,51,0,51,38760
2797,439,2522,8331,49,160,209,38920
3682,484,779,8279,49,0,49,38920
1370,528,2439,6754,45,0,45,38920
1774,311,1473,6771,45,0,45,38920
823,-87,2066,6560,44,0,44,38920
2222,548,16,6798,45,0,45,38920
1706,119,971,6708,45,0,45,38920
2652,582,2168,7789,48,0,48,38920
663,528,1048,5277,40,0,40,38920
3287,470,2276,8611,50,0,50,38920
1895,535,212,6443,44,0,44,38920
1051,107,1323,6185,43,0,43,38920
1754,417,2348,7182,46,0,46,38920
4542,582,1400,9234,52,0,52,38920
4232,172,1204,9254,52,0,52,38920
4564,418,1603,9520,53,0,53,38920
3733,42,322,8759,51,0,51,38920
805,567,192,5324,40,0,40,38920
3617,42,2347,9420,53,0,53,38920
824,159,221,5746,42,0,42,38920
3769,442,1116,8490,50,0,50,38920
622,91,2737,6669,45,0,45,38920
3545,342,802,8288,49,0,49,38920
3107,37,1214,8267,49,70,119,38990
780,310,2297,6279,43,0,43,38990
3565,131,1536,8773,51,0,51,38990
2213,185,1340,7276,46,0,46,38990
1815,416,996,6526,44,60,104,39050
2162,515,1897,7189,46,0,46,39050
4159,77,1981,9677,54,0,54,39050
812,-94,1417,6188,43,0,43,39050
1369,581,2011,6402,44,0,44,39050
2877,415,188,7549,47,0,47,39050
4131,153,459,9038,52,70,122,39120
756,112,1198,5835,42,0,42,39120
3846,-3,1780,9321,52,0,52,39120
3857,-74,668,8998,51,20,71,39140
1407,-45,336,6519,44,0,44,39140
1534,167,134,6464,44,0,44,39140
1458,532,194,6012,43,0,43,39140
3520,287,1847,8745,51,0,51,39140
1311,387,1349,6176,43,0,43,39140
4299,566,1883,9267,52,0,52,39140
4367,382,676,9053,52,0,52,39140
949,69,2271,6670,45,0,45,39140
1307,451,1782,6329,43,0,43,39140
4295,409,111,8988,51,0,51,39140
4120,-54,2572,10185,55,0,55,39140
940,334,1018,5739,42,0,42,39140
2560,494,1822,7563,47,0,47,39140
4483,112,2159,10084,55,0,55,39140
3094,301,1739,8241,49,0,49,39140
1311,-89,128,6498,44,0,44,39140
1929,583,2057,6990,45,0,45,39140
4431,396,1306,9268,52,0,52,39140
3438,597,998,7969,48,0,48,39140
3081,571,1702,7937,48,0,48,39140
4118,469,1820,9145,52,0,52,39140
607,574,606,5096,40,0,40,39140
1007,-41,1506,6372,44,0,44,39140
2618,-66,1003,7813,48,160,208,39300
999,347,468,5712,42,0,42,39300
3115,88,1520,8358,50,0,50,39300
4128,559,879,8668,51,0,51,39300
1969,25,973,7065,46,0,46,39300
1532,574,736,6033,43,0,43,39300
1301,396,1047,6047,43,0,43,39300
2072,44,1636,7419,47,0,47,39300
1401,85,2501,7274,46,0,46,39300
2574,116,1892,7997,48,0,48,39300
714,483,1758,5690,42,0,42,39300
2020,472,1670,6958,45,0,45,39300
720,382,1498,5658,41,0,41,39300
4314,569,2267,9533,53,0,53,39300
4419,365,1078,9205,52,0,52,39300
1597,17,1724,7020,46,20,66,39320
3204,442,786,7844,48,0,48,39320
1043,375,131,5765,42,0,42,39320
1525,356,2257,6950,45,0,45,39320
3144,575,301,7640,47,0,47,39320
2115,546,445,6629,44,0,44,39320
2811,136,127,7773,48,60,108,39380
2495,533,2715,8083,49,0,49,39380
2447,209,843,7330,46,0,46,39380
999,81,2661,6997,45,0,45,39380
3730,316,2043,9049,52,160,212,39540
1114,-84,2104,6874,45,0,45,39540
3802,247,1098,8712,51,0,51,39540
2273,-40,809,7399,47,0,47,39540
2213,-72,1592,7653,47,0,47,39540
1000,568,2493,6384,44,0,44,39540
4587,283,2537,10289,55,0,55,39540
3501,-97,1922,9156,52,0,52,39540
2484,414,2524,8045,49,0,49,39540
4262,285,1488,9292,52,0,52,39540
2243,574,2266,7456,47,0,47,39540
1081,561,508,5580,41,0,41,39540
3102,63,2342,8880,51,0,51,39540
3226,-96,2417,9217,52,0,52,39540
3687,372,322,8383,50,0,50,39540
3272,-45,386,8380,50,0,50,39540
605,198,2303,6220,43,0,43,39540
2855,419,2302,8248,49,0,49,39540
4551,-88,2131,10333,55,0,55,39540
2410,547,0,6991,45,0,45,39540
4556,428,13,9253,52,0,52,39540
1178,497,1277,5903,42,0,42,39540
4225,547,1160,8856,51,20,71,39560
4431,163,368,9332,52,70,122,39630
2978,584,1926,7954,48,0,48,39630
4033,365,1638,9060,52,0,52,39630
2184,514,2726,7800,48,20,68,39650
893,100,852,5887,42,0,42,39650
3481,384,2352,8945,51,0,51,39650
844,-51,2434,6803,45,0,45,39650
1583,339,1771,6711,45,0,45,39650
4487,160,1485,9641,53,0,53,39650
4017,-60,1361,9334,53,0,53,39650
2339,521,1333,7063,46,0,46,39650
2538,25,2078,8171,49,0,49,39650
2612,99,1704,7941,48,0,48,39650
791,301,524,5550,41,0,41,39650
3953,388,1143,8737,51,0,51,39650
3966,579,2580,9404,53,0,53,39650
4109,403,480,8766,51,0,51,39650
2183,-96,61,7392,47,0,47,39650
2950,94,2268,8644,50,0,50,39650
1637,356,265,6356,44,0,44,39650
2612,129,2720,8608,50,0,50,39650
2595,-59,2491,8604,50,0,50,39650
4579,-11,2578,10606,56,0,56,39650
1585,361,15,6348,44,160,204,39810
3031,416,2319,8440,50,0,50,39810
1196,405,2709,6907,45,0,45,39810
1715,423,2136,6989,45,0,45,39810
1086,436,1732,6094,43,0,43,39810
4055,-75,2307,9946,54,0,54,39810
3254,594,2618,8706,51,0,51,39810
2007,344,2560,7665,47,0,47,39810
4298,451,442,8907,51,0,51,39810
2826,112,642,7779,48,0,48,39810
3856,599,1395,8529,50,60,110,39870
1680,300,671,6448,44,0,44,39870
2448,377,2261,7854,48,0,48,39870
1825,585,803,6325,43,0,43,39870
1529,-98,514,6687,45,0,45,39870
1484,536,423,6009,43,0,43,39870
3466,230,945,8350,50,0,50,39870
1873,-55,248,7005,46,0,46,39870
2833,85,1854,8264,49,0,49,39870
1795,118,1388,6946,45,0,45,39870
2658,-54,1891,8251,49,0,49,39870
2785,239,2553,8543,50,0,50,39870
3595,350,1088,8399,50,0,50,39870
3511,553,2004,8568,50,0,50,39870
3866,117,2206,9494,53,0,53,39870
3232,474,1652,8158,49,0,49,39870
4282,337,2736,10082,55,0,55,39870
2829,585,1457,7544,47,0,47,39870
2550,323,1885,7762,48,160,208,40030
2369,120,1693,7671,48,0,48,40030
4424,70,1855,9871,54,0,54,40030
3257,551,68,7817,48,0,48,40030
4292,189,33,9223,52,0,52,40030
1625,35,2511,7555,47,0,47,40030
2254,-51,2735,8442,50,0,50,40030
2779,68,2162,8426,50,0,50,40030
2437,275,2687,8261,49,0,49,40030
922,564,751,5435,41,0,41,40030
2014,580,1229,6637,44,0,44,40030
3264,62,2338,9040,52,0,52,40030
3925,341,2317,9407,53,0,53,40030
2536,85,1277,7673,48,0,48,40030
1873,-4,1681,7293,46,20,66,40050
3796,156,1377,8904,51,0,51,40050
1071,280,1410,6070,43,0,43,40050
4578,-13,1543,9934,54,0,54,40050
2299,422,1007,7007,46,60,106,40110
3941,167,2374,9638,53,0,53,40110
1861,4,2737,7995,48,0,48,40110
2367,-55,1469,7728,48,0,48,40110
1513,-96,2226,7368,47,0,47,40110
1269,318,358,6016,43,0,43,40110
832,284,2556,6547,44,0,44,40110
1122,133,682,6058,43,0,43,40110
1626,521,2444,7020,46,0,46,40110
3774,565,318,8278,49,0,49,40110
4389,-53,1147,9615,53,0,53,40110
2804,48,1154,7932,48,0,48,40110
4574,17,446,9617,53,0,53,40110
2973,309,1605,8039,49,0,49,40110
1505,336,560,6230,43,0,43,40110
605,533,264,5147,40,0,40,40110
2240,394,1220,7046,46,0,46,40110
2529,381,2059,7794,48,0,48,40110
869,428,2073,6096,43,0,43,40110
2220,245,957,7092,46,70,116,40180
4341,371,1611,9348,53,20,73,40200
1724,572,1394,6423,44,0,44,40200
763,149,1726,6055,43,0,43,40200
2468,397,1427,7357,47,0,47,40200
3810,588,2626,9274,52,0,52,40200
1080,596,917,5592,41,0,41,40200
3942,226,2609,9755,54,0,54,40200
1918,41,454,6937,45,0,45,40200
609,-67,2163,6391,44,0,44,40200
905,499,450,5466,41,0,41,40200
2303,78,1239,7432,47,0,47,40200
2804,314,578,7551,47,0,47,40200
1599,-61,1056,6804,45,0,45,40200
865,298,755,5645,41,0,41,40200
3494,-68,576,8623,50,0,50,40200
3704,589,596,8177,49,0,49,40200
1342,542,2185,6531,44,0,44,40200
3376,230,560,8207,49,0,49,40200
1163,-65,1326,6470,44,0,44,40200
3210,-80,2161,9004,52,0,52,40200
1283,552,797,5815,42,0,42,40200
2714,341,277,7446,47,0,47,40200
3089,407,1180,7867,48,0,48,40200
1951,-69,1341,7268,46,0,46,40200
629,542,2300,5898,42,70,112,40270
3284,334,1938,8518,50,0,50,40270
1444,107,840,6429,44,0,44,40270
913,371,1464,5846,42,0,42,40270
3343,155,1438,8480,50,0,50,40270
2486,468,310,7088,46,0,46,40270
2221,470,650,6817,45,0,45,40270
613,253,18,5484,41,0,41,40270
3789,67,1540,9063,52,0,52,40270
4032,-63,50,9211,52,0,52,40270
1711,238,1919,7029,46,0,46,40270
1990,-70,2156,7771,48,0,48,40270
1997,313,2379,7552,47,0,47,40270
876,598,1568,5633,41,0,41,40270
1176,32,1754,6601,44,0,44,40270
3950,370,848,8673,51,0,51,40270
2911,584,1177,7511,47,160,207,40430
2177,-73,2493,8202,49,0,49,40430
4080,114,899,9070,52,0,52,40430
2755,459,1729,7739,48,0,48,40430
3839,115,193,8810,51,0,51,40430
3989,240,1866,9272,52,70,122,40500
2938,181,1499,8078,49,0,49,40500
2796,125,817,7759,48,0,48,40500
4110,152,1072,9107,52,0,52,40500
1656,-86,193,6828,45,0,45,40500
3031,165,1361,8123,49,0,49,40500
3632,419,481,8273,49,0,49,40500
3270,-69,1475,8648,50,0,50,40500
1511,473,1199,6230,43,0,43,40500
3613,368,2166,8963,51,0,51,40500
3908,-56,2432,9870,54,0,54,40500
3148,122,2160,8739,51,20,71,40520
1723,117,2253,7384,47,0,47,40520
3634,-93,22,8850,51,0,51,40520
1550,163,1074,6537,44,0,44,40520
1512,414,1633,6487,44,0,44,40520
2497,566,1423,7216,46,0,46,40520
3478,246,2222,8988,51,0,51,40520
3287,-47,1115,8497,50,0,50,40520
3145,288,2088,8522,50,0,50,40520
3782,13,1041,8909,51,0,51,40520
4567,325,2692,10345,56,0,56,40520
604,490,1279,5336,41,0,41,40520
4138,155,307,9053,52,0,52,40520
952,576,1310,5611,41,0,41,40520
3448,-46,331,8562,50,0,50,40520
2912,2,1644,8305,49,0,49,40520
2151,-45,1969,7783,48,0,48,40520
1129,291,2173,6560,44,0,44,40520
1336,205,758,6209,43,0,43,40520
4034,477,2,8685,51,0,51,40520
613,200,889,5515,41,0,41,40520
1980,76,1932,7468,47,0,47,40520
2414,-85,83,7607,47,0,47,40520
4542,296,780,9327,52,0,52,40520
4054,-91,2084,9807,54,0,54,40520
1400,197,359,6268,43,0,43,40520
2937,422,30,7636,47,0,47,40520
1166,325,3,5969,42,0,42,40520
4207,334,2551,9868,54,0,54,40520
2074,385,1971,7278,46,0,46,40520
2365,597,1745,7220,46,60,106,40580
675,1,1314,5911,42,0,42,40580
2107,354,349,6819,45,0,45,40580
1241,18,1153,6398,44,0,44,40580
2564,568,854,7090,46,0,46,40580
4152,256,1386,9164,52,0,52,40580
2494,287,312,7276,46,20,66,40600
3063,576,760,7565,47,0,47,40600
2263,435,2465,7759,48,0,48,40600
716,367,2686,6448,44,0,44,40600
2720,579,1848,7653,47,0,47,40600
4086,47,1724,9479,53,160,213,40760
2998,85,1016,8046,49,0,49,40760
1851,580,2295,7078,46,0,46,40760
1242,156,2160,6799,45,0,45,40760
654,89,162,5656,41,0,41,40760
3499,-66,1154,8741,51,60,111,40820
609,0,542,5669,42,0,42,40820
3754,581,1831,8675,51,0,51,40820
4585,513,306,9142,52,0,52,40820
2295,234,2563,8065,49,0,49,40820
3653,155,226,8578,50,0,50,40820
4586,288,1963,9882,54,0,54,40820
3075,322,1350,8005,49,0,49,40820
1888,414,46,6590,44,0,44,40820
3403,345,235,8137,49,0,49,40820
4575,344,1185,9418,53,0,53,40820
3100,-90,2722,9317,52,0,52,40820
1793,473,1675,6732,45,0,45,40820
3315,199,2706,9230,52,0,52,40820
3419,568,562,7912,48,70,118,40890
