x,y,z,time,stochastic_delay,total_time
-39,3613,584,37,0,37
497,512,2148,40,0,40
393,133,2477,42,0,42
360,2735,625,34,0,34
10,2585,570,34,0,34
-90,9,222,42,0,42
212,3441,2261,37,0,37
128,2206,2573,37,0,37
353,3986,2113,38,0,38
168,4433,2736,41,0,41
11,2989,2282,36,0,36
272,1406,577,36,0,36
314,2365,1361,32,0,32
1,2056,1504,34,0,34
68,4405,2072,40,0,40
306,3138,253,36,0,36
587,1455,629,36,0,36
347,1713,1299,34,0,34
76,3378,2169,37,0,37
-97,3183,2639,38,0,38
414,1223,761,36,0,36
99,3101,1177,34,0,34
86,655,1776,39,0,39
-56,2689,2495,37,0,37
-83,2150,1154,33,0,33
98,3815,907,37,0,37
83,4296,2291,40,0,40
417,4174,1531,38,0,38
592,2109,1979,34,0,34
242,3219,2329,36,0,36
362,3580,2141,37,0,37
62,3853,691,37,0,37
109,4819,101,42,0,42
170,765,2215,39,0,39
-83,2562,1207,33,0,33
-57,3977,1016,38,0,38
126,3783,8,39,0,39
-55,1911,996,34,0,34
506,3136,2577,37,0,37
115,4116,1491,38,0,38
-44,2976,1708,34,0,34
231,780,520,39,0,39
425,3084,1144,33,600,633
298,1718,2388,36,0,36
100,4270,17,40,0,40
178,1929,2523,37,0,37
314,3839,782,37,0,37
-75,4452,2529,41,0,41
8,4772,1918,41,0,41
324,4090,2517,40,0,40
115,424,822,40,0,40
17,4582,682,40,0,40
172,4771,2741,43,0,43
564,403,196,41,0,41
294,1026,343,38,0,38
577,3383,939,35,0,35
458,4281,2152,39,0,39
20,3098,2294,36,0,36
422,766,994,38,0,38
334,1253,564,37,0,37
100,3172,2035,35,0,35
181,984,874,37,0,37
453,2291,1619,32,0,32
577,950,475,38,0,38
114,4488,2391,41,0,41
398,3494,806,35,0,35
411,1230,155,38,0,38
0,219,1686,41,0,41
242,4590,2003,40,0,40
98,3483,504,36,0,36
508,2140,128,36,0,36
-66,1895,276,36,0,36
214,2941,1197,33,0,33
281,1506,964,35,0,35
220,1164,1980,37,120,157
183,3165,1825,35,0,35
503,1228,279,37,0,37
542,2982,1627,33,0,33
-6,281,664,41,0,41
222,122,267,42,0,42
122,4263,900,39,0,39
278,4545,795,40,0,40
208,4053,1666,38,0,38
512,2561,1788,33,0,33
84,1847,1094,34,0,34
346,766,149,39,0,39
169,4349,423,40,0,40
106,998,2662,40,0,40
296,921,2108,38,0,38
389,4533,2362,41,0,41
513,875,991,37,0,37
18,2029,36,37,0,37
321,3148,2020,35,0,35
143,4949,333,42,0,42
115,2638,2041,34,0,34
-56,1010,203,39,0,39
412,1082,465,37,0,37
33,1706,1379,34,0,34
99,126,1836,41,0,41
452,3463,2456,37,0,37
324,2342,2296,35,0,35
522,1136,872,36,0,36
315,885,257,39,0,39
0,2776,2097,35,0,35
354,241,781,40,0,40
399,2457,750,33,0,33
-95,4663,2747,42,0,42
226,2832,354,35,0,35
408,3787,1930,37,0,37
596,3027,9,37,0,37
527,1536,1706,35,0,35
519,4630,2480,41,0,41
469,4388,15,41,0,41
36,2239,741,34,0,34
527,1108,2378,38,0,38
460,3979,2581,39,0,39
237,4715,2130,41,0,41
390,3628,1331,36,0,36
157,3411,2548,38,0,38
301,850,3,39,0,39
38,4313,2422,40,0,40
561,1428,223,37,0,37
34,2131,1734,34,0,34
-22,3932,498,38,0,38
538,1916,1321,33,0,33
11,4762,1743,41,0,41
237,3582,1870,36,0,36
572,3677,1908,37,0,37
118,1744,214,36,0,36
438,1976,2181,35,0,35
-3,2712,2243,36,0,36
131,2948,2099,35,0,35
-90,2052,701,34,0,34
42,1323,2128,37,0,37
489,-37,1919,42,0,42
25,2694,417,35,0,35
366,3770,751,37,0,37
-99,2982,855,34,0,34
45,1583,1737,35,0,35
134,1966,1384,33,0,33
-70,1924,804,34,0,34
362,2082,2610,37,0,37
171,2041,1494,33,0,33
546,2757,2643,37,0,37
14,4715,2529,42,0,42
-99,1800,822,35,0,35
0,261,1450,40,0,40
272,4458,2521,41,0,41
588,3725,810,36,0,36
95,2404,2087,35,0,35
278,4674,35,42,0,42
595,4451,2112,40,0,40
37,2668,2351,36,0,36
476,3020,1811,34,0,34
457,720,251,39,0,39
526,3931,756,37,0,37
481,151,1770,41,0,41
179,1342,1526,36,0,36
403,2052,1904,34,0,34
132,1676,803,35,0,35
-24,4684,2356,42,0,42
-80,1753,1963,36,0,36
399,4805,490,41,0,41
415,3388,2143,36,0,36
325,3070,2266,36,0,36
-84,4746,1680,41,0,41
379,4281,2678,41,0,41
485,3332,123,37,0,37
396,64,1450,41,0,41
596,2293,441,34,0,34
3,4497,983,40,0,40
459,3399,205,37,0,37
357,421,2541,41,0,41
565,4297,2445,40,0,40
304,478,849,39,0,39
50,2746,783,34,0,34
551,1271,2111,37,0,37
291,3479,1006,35,0,35
54,4401,2443,41,0,41
490,2528,787,33,0,33
98,3295,2430,37,0,37
428,392,2620,41,0,41
238,954,1281,37,0,37
49,4423,1084,39,0,39
-43,-68,2682,43,0,43
304,3821,306,38,0,38
26,42,2130,42,0,42
42,4366,1926,40,0,40
54,4651,144,41,0,41
572,1675,386,36,0,36
-75,2605,466,35,0,35
515,2742,779,33,0,33
324,2186,2398,36,0,36
273,590,1590,39,0,39
378,1440,1247,35,0,35
274,3124,1155,34,0,34
244,1518,1560,35,0,35
143,1683,1649,35,0,35
210,2697,403,35,0,35
589,3655,2024,37,0,37
301,386,466,40,0,40
559,1786,1125,33,0,33
-84,2468,73,36,0,36
307,4286,474,39,0,39
-5,4417,2121,40,0,40
328,1859,1588,34,0,34
92,3284,2155,36,0,36
-66,4220,1502,39,0,39
127,1010,273,38,0,38
470,1950,1227,33,0,33
596,2850,2716,37,0,37
115,3886,2017,38,0,38
67,1613,1203,35,0,35
488,206,516,41,0,41
550,3235,67,37,0,37
260,2580,2674,37,0,37
-24,4304,933,39,0,39
547,1193,1065,36,0,36
498,4458,897,39,0,39
325,4851,1687,41,0,41
187,51,2363,42,0,42
324,1125,1044,36,0,36
167,4184,285,39,0,39
27,657,633,39,0,39
-95,535,1147,39,0,39
-21,3875,2630,39,0,39
334,3630,2248,37,0,37
373,3604,1432,36,0,36
207,737,2535,40,0,40
170,1005,519,38,0,38
591,1973,998,33,0,33
471,3891,1125,37,0,37
206,2814,746,34,0,34
-88,3431,2033,37,0,37
290,2219,1814,33,0,33
223,2158,2131,35,0,35
-94,1267,2230,38,0,38
-2,1314,1818,36,0,36
137,421,35,41,0,41
518,2598,2100,34,0,34
379,3674,1726,36,0,36
594,3779,393,37,0,37
356,2951,181,36,0,36
140,443,2012,40,0,40
31,2455,203,36,0,36
482,2946,491,34,0,34
496,3027,2654,37,0,37
45,3009,2627,37,0,37
594,1476,2361,37,0,37
-85,2970,2474,37,0,37
470,4400,2147,40,0,40
112,4153,1677,38,0,38
77,3007,1589,34,0,34
56,402,1739,40,0,40
154,2153,1427,33,0,33
-19,605,2229,40,0,40
509,2581,514,34,0,34
120,3025,875,34,0,34
66,4516,1265,40,0,40
296,-5,149,42,0,42
43,-34,1129,42,0,42
384,477,2667,41,0,41
374,2652,1605,32,0,32
585,1302,924,36,0,36
-69,2161,552,35,0,35
61,4618,1108,40,0,40
386,1101,1770,37,0,37
-52,1671,121,37,0,37
268,4271,1776,39,0,39
119,4616,93,41,0,41
595,3234,1281,34,0,34
509,4637,807,40,0,40
307,588,687,39,0,39
482,3715,307,37,0,37
450,3515,1304,35,0,35
186,1091,2291,38,0,38
280,3842,1252,37,0,37
206,4033,1772,38,0,38
485,3286,1537,34,0,34
594,3138,1835,34,0,34
-16,2495,735,34,0,34
178,4390,1309,39,0,39
282,4855,2555,43,0,43
146,2007,572,34,0,34
595,519,1121,39,0,39
1,615,439,40,0,40
106,4341,962,39,0,39
374,3346,1452,35,0,35
316,2325,2565,36,0,36
366,710,607,39,0,39
10,3838,1390,37,0,37
421,3712,225,38,0,38
34,4820,258,42,0,42
223,2897,2383,36,0,36
96,3128,2645,38,0,38
-97,2370,2259,36,0,36
290,2008,1700,33,0,33
114,4054,2297,39,0,39
113,1309,1667,36,0,36
14,779,1232,38,0,38
234,3015,1564,34,0,34
250,1596,2674,38,0,38
258,3986,713,38,0,38
411,701,1606,38,0,38
256,4916,75,42,0,42
515,191,1110,40,0,40
151,3766,1423,37,0,37
420,4164,1381,38,0,38
589,4700,2318,41,0,41
578,3744,1407,36,0,36
403,2352,1696,33,0,33
522,4624,1810,40,0,40
67,2973,1985,35,0,35
-98,272,610,41,0,41
392,389,1755,40,0,40
396,2646,755,33,0,33
488,2716,1853,33,0,33
599,4312,1567,39,0,39
582,1268,2583,38,0,38
324,3030,1879,34,0,34
87,3129,859,34,0,34
50,4024,1784,38,0,38
268,4844,1293,41,0,41
-75,3469,410,37,0,37
42,2554,1036,33,0,33
202,1198,2463,38,0,38
591,4834,2730,43,0,43
28,1862,1285,34,0,34
-98,662,895,39,0,39
-20,1288,1275,36,0,36
284,1723,289,36,0,36
563,3155,242,36,0,36
415,1274,1828,36,0,36
398,385,325,40,0,40
-12,14,286,42,0,42
598,2453,1638,32,0,32
244,3209,1375,34,0,34
100,526,1681,39,0,39
111,-15,2098,42,0,42
320,1584,1103,34,0,34
394,4937,108,42,0,42
94,2174,801,33,0,33
-6,3365,2494,38,0,38
115,3514,146,37,0,37
-75,1234,338,38,0,38
-77,2670,1150,33,0,33
109,4437,1293,39,0,39
205,3135,2368,36,0,36
243,2154,364,35,0,35
575,2117,2378,36,0,36
190,575,111,40,0,40
166,3143,984,34,0,34
400,3438,1781,35,0,35
138,384,1597,40,0,40
20,4053,1482,38,0,38
219,3878,1898,37,0,37
92,235,1777,41,0,41
261,2387,897,32,0,32
487,1090,2000,37,0,37
493,1823,1611,34,0,34
580,2435,2035,34,0,34
372,3266,2130,36,0,36
82,1043,413,38,0,38
326,4638,829,40,0,40
537,1253,1218,36,0,36
-96,1944,160,36,0,36
138,2219,1296,32,0,32
-7,2563,1843,34,0,34
24,769,326,39,0,39
51,281,2495,42,0,42
598,1777,1676,34,0,34
83,3187,400,36,0,36
452,4330,2584,41,0,41
148,2358,3,36,0,36
242,2638,1485,32,0,32
368,2615,1208,31,0,31
561,991,91,39,0,39
-82,1864,2260,36,0,36
598,3315,215,36,0,36
212,-31,2226,42,0,42
432,4851,1117,41,0,41
146,4341,1540,39,0,39
464,1240,984,36,0,36
348,4368,108,40,0,40
499,311,650,40,0,40
529,3205,940,34,0,34
73,3775,1947,37,0,37
-73,1376,2480,38,0,38
592,3690,2166,37,0,37
554,4065,828,38,0,38
529,42,925,41,0,41
7,3742,2698,39,1000,1039
-3,4838,1324,41,0,41
484,1433,657,36,0,36
49,4580,1601,40,0,40
508,4824,1405,41,0,41
-97,1620,1857,36,0,36
500,155,2508,42,0,42
526,4565,1523,40,0,40
125,387,1154,40,120,160
200,151,2058,41,0,41
268,4404,757,39,0,39
-72,3088,2350,37,0,37
-84,881,275,39,0,39
520,2924,1193,33,0,33
20,515,1141,39,0,39
402,1834,2576,37,0,37
577,2024,1249,32,0,32
597,3594,1159,36,0,36
320,4413,2438,41,0,41
-13,826,1159,38,0,38
54,1118,626,37,0,37
444,1947,666,34,0,34
357,1559,2013,36,0,36
-56,3616,2746,39,0,39
146,2771,1844,34,0,34
206,1832,1624,34,0,34
205,3357,1431,35,0,35
42,1062,1650,37,0,37
-77,4595,606,41,0,41
12,2523,1732,34,0,34
577,1065,2047,38,0,38
576,534,1364,39,0,39
538,723,945,38,0,38
371,3539,1619,36,0,36
-13,4793,2692,43,0,43
-88,1083,1553,37,0,37
160,3191,1673,35,0,35
79,1739,876,34,0,34
125,4821,2641,43,0,43
480,2853,2388,36,0,36
216,4596,771,40,0,40
423,587,558,39,0,39
598,3482,2090,36,0,36
446,1984,1941,34,0,34
413,487,587,40,0,40
224,1985,2130,35,0,35
481,109,242,42,0,42
595,218,2381,41,0,41
310,262,1102,40,0,40
541,1199,603,37,0,37
258,2889,2543,37,0,37
579,1115,2117,37,0,37
531,3413,1869,36,0,36
123,4041,835,38,0,38
-12,6,41,43,0,43
108,3339,118,37,0,37
399,1590,2228,36,0,36
-85,4058,649,38,0,38
414,2835,1863,34,0,34
424,613,1134,39,0,39
-93,3579,2109,37,0,37
340,1907,1798,34,0,34
306,428,545,40,0,40
320,2204,2713,37,0,37
68,51,1511,41,0,41
242,1804,740,34,0,34
430,1523,909,35,0,35
439,317,2717,42,1000,1042
316,3728,2746,39,0,39
217,1122,1299,36,0,36
394,1561,1797,35,0,35
331,589,2043,39,0,39
265,2585,175,35,0,35
-52,295,488,41,0,41
212,772,1983,39,0,39
-9,3393,118,37,0,37
49,1673,2172,36,0,36
-28,2287,414,35,0,35
521,1044,583,37,0,37
59,3240,547,36,0,36
206,2305,1069,32,0,32
-79,3254,142,37,0,37
101,1164,2122,38,0,38
110,897,1428,38,0,38
250,-52,219,42,0,42
273,2386,2650,37,0,37
247,285,294,41,0,41
3,509,2420,41,0,41
37,3020,545,35,0,35
559,151,2739,42,0,42
431,2321,2298,35,0,35
309,2105,2143,35,0,35
148,3873,2540,39,0,39
595,1296,1838,36,0,36
590,4351,746,39,0,39
-52,4948,457,42,0,42
97,518,865,39,0,39
-39,3886,245,39,0,39
418,2449,14,36,0,36
477,4841,567,41,0,41
405,202,1646,40,0,40
19,444,2661,41,0,41
182,115,979,41,0,41
189,4477,2558,41,0,41
264,392,2700,42,0,42
234,705,2085,39,0,39
345,229,1436,40,0,40
163,2333,1985,34,0,34
4,1478,576,36,0,36
-34,3317,106,37,0,37
275,4690,1757,41,0,41
579,4463,936,39,0,39
33,3388,1947,36,0,36
-95,3209,35,37,0,37
479,2911,2463,36,0,36
409,2715,2232,35,0,35
298,3339,522,36,0,36
499,3355,2675,38,0,38
18,773,606,39,0,39
470,3545,911,36,0,36
537,25,2501,42,0,42
320,3634,1242,36,0,36
425,4216,819,38,0,38
131,4027,1933,38,0,38
164,4741,2038,41,0,41
564,4702,1458,40,0,40
192,1215,658,37,120,157
206,2202,44,36,0,36
398,70,385,42,0,42
154,1963,743,34,0,34
531,2981,1460,33,0,33
595,784,2293,39,0,39
593,875,2723,40,0,40
147,861,1836,38,0,38
36,1238,1127,36,0,36
464,2258,421,34,0,34
341,1359,2248,37,0,37
49,2596,238,35,0,35
32,3781,1172,37,0,37
-3,240,1262,40,0,40
216,2883,934,33,0,33
423,71,2226,42,0,42
203,386,2371,41,0,41
331,3619,565,36,0,36
76,3974,1555,38,0,38
366,2983,96,36,0,36
220,2321,2329,35,0,35
-61,2550,2300,36,0,36
168,805,447,39,0,39
208,2624,2025,34,0,34
361,2192,1438,32,0,32
306,4197,865,38,0,38
-58,3902,136,39,0,39
1,-58,2606,43,0,43
68,4442,2195,40,0,40
474,3007,679,34,0,34
51,3359,1658,35,0,35
110,1095,1309,37,0,37
390,2611,835,33,0,33
576,1744,1305,34,0,34
584,3835,995,37,0,37
175,4572,470,40,0,40
332,3951,633,38,0,38
-85,4019,1284,38,0,38
272,3277,2441,37,0,37
595,1767,2358,36,0,36
-3,4677,636,41,0,41
-59,1570,311,37,0,37
594,454,736,40,0,40
-79,456,529,40,0,40
528,431,1605,39,0,39
116,4715,2198,41,0,41
-76,4309,781,39,0,39
371,4470,1414,39,0,39
403,4092,2603,40,0,40
351,3751,2350,38,0,38
397,2863,9,36,0,36
139,1510,326,36,0,36
517,2372,1127,31,0,31
443,866,1187,37,0,37
-46,2968,283,36,0,36
596,1611,1062,34,0,34
-86,2300,111,36,0,36
484,4814,2321,42,0,42
458,4467,226,40,0,40
433,985,2228,38,0,38
100,2817,1165,33,0,33
386,2100,2173,35,0,35
203,775,1367,38,0,38
591,1788,2720,38,0,38
509,3838,2183,38,0,38
550,2025,2412,36,0,36
-86,4237,1396,39,0,39
76,3745,2439,38,0,38
325,4016,1396,37,0,37
54,1145,302,38,0,38
503,1573,2238,36,0,36
36,2804,387,35,0,35
306,4398,1611,39,0,39
-92,4555,1281,40,0,40
371,3482,2012,36,0,36
28,4171,1307,38,0,38
199,4569,2672,42,0,42
581,1659,2397,37,0,37
77,3565,13,38,0,38
94,1847,53,37,0,37
373,1634,322,36,0,36
516,2095,1215,32,0,32
414,4181,11,40,0,40
469,406,20,41,0,41
590,486,0,41,0,41
362,4078,425,39,0,39
416,2193,917,32,0,32
473,1847,2623,37,0,37
35,3004,705,34,0,34
524,3455,271,37,0,37
405,3645,2667,39,0,39
48,688,351,39,0,39
-16,1469,751,36,0,36
515,870,852,38,0,38
563,3821,2117,38,0,38
-74,4391,2279,40,0,40
102,3583,1488,36,0,36
30,3029,17,37,0,37
358,4081,2678,40,0,40
381,4339,1968,39,0,39
190,17,1928,42,0,42
473,805,2288,39,0,39
259,4940,1654,42,0,42
223,3676,114,38,0,38
-37,388,1841,40,0,40
111,3840,2417,39,0,39
577,1219,9,38,0,38
328,235,346,41,0,41
162,4717,1614,41,0,41
486,2664,90,36,0,36
103,2523,1231,32,0,32
195,1280,1095,36,0,36
-54,799,21,40,0,40
185,2615,2671,37,0,37
35,1384,1153,36,0,36
257,1707,2007,35,0,35
180,3244,2685,38,0,38
231,568,847,39,0,39
134,4203,625,39,0,39
-75,3062,139,37,0,37
280,1279,727,36,0,36
594,3998,1804,38,0,38
142,4399,2528,41,0,41
463,3431,1064,35,0,35
104,2076,23,36,0,36
542,1271,1508,36,0,36
572,2516,15,36,0,36
592,4687,1935,41,0,41
34,-97,1018,42,0,42
-87,13,1280,41,0,41
209,1433,291,37,0,37
512,3142,82,36,0,36
201,1827,266,36,0,36
477,2750,1570,32,0,32
508,3368,1370,35,0,35
-89,2882,177,36,0,36
213,1439,1622,35,0,35
209,-14,956,41,0,41
51,2634,1636,33,0,33
30,729,65,40,0,40
598,4566,795,40,0,40
-1,2406,1650,33,0,33
429,757,686,38,0,38
-85,1521,1674,36,0,36
60,1303,815,36,0,36
585,2912,2069,35,0,35
551,2266,171,35,0,35
427,4227,1040,38,0,38
300,3952,1691,37,0,37
574,1710,54,37,0,37
-2,121,1260,41,0,41
404,2896,2344,36,0,36
509,3533,1911,36,0,36
457,956,1718,37,0,37
299,2343,596,34,0,34
33,86,498,42,0,42
582,2365,1662,32,0,32
460,3865,184,38,0,38
592,932,159,39,0,39
278,1792,2650,37,0,37
-35,3608,81,38,0,38
341,369,2328,41,0,41
203,4847,2009,42,0,42
256,477,1699,39,0,39
395,4751,1026,41,0,41
262,240,2020,41,0,41
394,3190,93,37,0,37
31,3053,993,34,0,34
502,4661,106,41,0,41
578,2598,1896,33,0,33
219,3111,2195,36,0,36
85,1290,81,38,0,38
170,1824,2026,35,0,35
133,2722,1097,33,0,33
259,1295,960,36,0,36
53,744,1769,39,0,39
-12,2576,802,34,0,34
268,410,2163,40,0,40
524,3427,774,35,0,35
165,3228,2502,37,0,37
57,879,767,38,0,38
-61,2228,1917,34,0,34
529,294,1861,40,0,40
-18,991,421,38,0,38
502,99,994,41,0,41
18,4881,1801,42,0,42
471,497,416,40,0,40
-90,1424,2288,37,0,37
347,43,1569,41,0,41
345,3375,1301,35,0,35
378,2489,876,32,0,32
76,2590,46,36,0,36
195,1620,2300,37,0,37
422,3534,2525,38,0,38
171,741,2049,39,0,39
510,2542,1668,32,0,32
249,70,108,42,0,42
411,1371,1504,35,0,35
436,4431,1742,39,0,39
316,540,2327,40,0,40
381,1448,1397,35,0,35
558,74,1913,41,0,41
311,3500,2425,37,0,37
417,2212,629,33,0,33
489,2858,1711,33,0,33
454,4556,1802,40,0,40
122,97,823,41,0,41
11,4602,921,40,0,40
28,1290,2310,38,0,38
312,4371,427,40,0,40
73,739,1620,38,0,38
62,4371,644,40,0,40
66,3699,1874,37,0,37
576,3696,926,36,0,36
285,1143,1713,37,0,37
267,790,2243,39,0,39
220,4236,1059,38,0,38
155,444,1911,40,0,40
94,3367,1726,35,0,35
29,3515,1790,36,0,36
245,3518,2126,37,0,37
594,1369,761,36,0,36
219,1495,1234,35,0,35
345,1223,2030,37,0,37
39,1189,2664,39,0,39
548,385,1846,40,0,40
153,955,1276,37,0,37
325,4286,2506,40,0,40
291,590,273,40,0,40
592,164,1114,41,0,41
132,3280,951,35,0,35
143,4828,529,41,0,41
450,563,940,39,0,39
252,2213,830,33,0,33
-53,548,360,40,0,40
459,2820,1937,34,0,34
548,128,461,41,0,41
284,59,1097,41,0,41
9,2052,217,36,0,36
353,4466,908,39,0,39
172,3641,411,37,0,37
20,2513,1425,33,0,33
16,781,2047,39,0,39
-82,30,2324,42,0,42
146,3831,1026,37,0,37
509,190,2163,41,0,41
245,3010,146,36,0,36
23,4597,1727,40,0,40
342,2125,383,35,0,35
215,2114,2518,36,0,36
259,2925,2262,36,0,36
90,1487,241,37,0,37
132,4500,2072,40,0,40
-73,808,1421,38,0,38
1,-78,2514,43,0,43
407,4165,589,39,0,39
373,251,1812,40,0,40
115,1702,1293,34,0,34
591,2283,1456,32,0,32
-21,3829,2199,38,0,38
502,1398,1120,35,0,35
594,3869,634,37,0,37
477,471,1346,39,0,39
328,869,411,38,0,38
279,997,1194,37,0,37
515,542,152,40,0,40
71,3678,942,36,0,36
220,3997,1940,38,0,38
171,4820,1679,41,0,41
225,2636,824,33,0,33
265,3211,1959,35,0,35
502,2026,272,35,0,35
463,4363,866,39,0,39
480,2392,1520,32,0,32
464,264,1583,40,0,40
214,1975,2728,37,0,37
-31,3569,1435,36,0,36
92,3808,1815,37,0,37
276,2713,1632,33,0,33
341,1610,1934,35,0,35
311,4600,1589,40,0,40
519,3279,1268,34,0,34
-46,1764,1215,34,0,34
-96,1307,798,36,0,36
218,519,2653,41,0,41
302,4337,1835,39,0,39
380,4066,540,38,0,38
394,2515,1917,33,0,33
243,2784,271,35,0,35
-29,1724,335,36,0,36
-58,4770,1438,41,0,41
282,656,206,40,0,40
447,1255,1115,36,0,36
1,1099,925,37,0,37
455,3630,1926,36,0,36
-84,446,1069,40,0,40
86,3166,767,35,0,35
-66,1319,34,38,0,38
554,1004,1775,37,0,37
302,1494,2607,38,0,38
395,-67,1866,42,0,42
563,2906,794,33,0,33
189,3848,2250,38,0,38
175,3729,360,37,0,37
142,3650,1201,36,0,36
-9,3262,896,35,0,35
399,4340,1510,39,0,39
-74,1700,580,36,0,36
414,2991,1730,34,0,34
505,2942,1355,33,0,33
262,834,1014,38,0,38
-23,3966,758,38,0,38
233,1728,2606,37,0,37
161,2090,270,35,0,35
7,4792,788,41,0,41
96,37,1071,41,0,41
590,4533,1780,40,0,40
284,2471,2037,34,0,34
-62,725,529,39,0,39
588,2131,320,35,0,35
323,4491,2064,40,0,40
338,1306,2592,38,0,38
329,3880,2128,38,0,38
598,3248,855,34,0,34
295,3912,938,37,0,37
472,247,91,41,0,41
-76,3272,1475,35,0,35
575,1374,1706,36,0,36
88,4481,363,40,0,40
447,4457,1940,40,0,40
535,664,1683,39,0,39
53,2778,159,36,0,36
595,1595,1452,34,0,34
195,3731,1200,36,0,36
596,854,2641,40,0,40
127,2668,473,34,0,34
266,2395,1517,32,0,32
563,227,279,41,0,41
282,4441,2730,41,0,41
339,1001,891,37,0,37
93,1447,1504,35,0,35
475,986,993,37,0,37
545,3069,2148,35,0,35
470,189,284,41,0,41
176,3406,871,35,0,35
533,2570,2653,37,0,37
415,-33,2741,43,0,43
40,2908,2305,36,0,36
420,3482,2677,38,0,38
264,4663,375,41,0,41
-72,3011,2545,37,0,37
483,47,43,42,0,42
588,202,2189,41,0,41
319,3020,1166,33,0,33
344,-95,39,43,0,43
521,4827,2044,41,0,41
496,401,1459,40,0,40
471,3613,609,36,0,36
594,3846,1132,37,0,37
-87,3098,1434,34,0,34
93,2688,930,33,0,33
569,4195,1501,38,0,38
325,136,2133,41,0,41
512,1258,2666,39,0,39
485,231,1412,40,0,40
148,1579,1029,35,0,35
-27,3019,1899,35,0,35
395,772,796,38,0,38
174,256,1452,40,0,40
452,4705,448,41,0,41
-93,53,748,42,0,42
115,4737,167,42,0,42
299,1611,2116,36,0,36
565,3045,1400,33,0,33
-14,2874,666,34,0,34
433,3321,1601,35,0,35
61,2632,2165,35,0,35
170,4755,680,41,0,41
40,2345,1451,33,0,33
237,3550,28,38,0,38
115,1679,302,36,0,36
92,4673,340,41,0,41
511,942,2187,38,0,38
239,2856,2308,36,0,36
493,3795,1768,37,0,37
-87,2736,102,36,0,36
566,465,2165,40,0,40
254,1353,316,37,0,37
434,3039,1053,33,0,33
-83,-94,1568,42,0,42
-95,1231,2533,39,0,39
-77,3738,267,38,0,38
356,740,2093,39,0,39
230,2738,2563,37,0,37
235,1317,2584,38,0,38
-89,94,897,41,0,41
288,4426,841,39,0,39
312,3544,2217,37,0,37
573,176,1559,41,0,41
563,668,222,40,0,40
-72,1208,1163,37,0,37
370,4407,2707,41,0,41
370,4164,2520,40,0,40
561,3515,756,36,0,36
269,2591,956,32,0,32
197,1150,379,37,0,37
587,3205,2175,36,0,36
521,2738,1283,32,0,32
-47,3674,885,37,0,37
489,3537,457,36,0,36
218,3033,2637,37,0,37
-85,563,462,40,0,40
317,3052,1733,34,0,34
126,3275,1716,35,0,35
-68,3601,1829,37,0,37
83,40,727,41,0,41
519,4047,2577,40,0,40
215,689,2613,40,0,40
498,4904,310,42,0,42
134,-85,753,42,0,42
21,1591,580,36,0,36
215,1596,1953,36,0,36
298,1105,2020,37,0,37
6,632,1412,39,0,39
21,3380,2667,38,0,38
-20,2843,49,36,0,36
423,2358,1106,31,0,31
130,589,1920,39,0,39
577,4464,356,40,0,40
297,2058,1987,34,0,34
425,2933,2100,35,0,35
152,936,2392,39,0,39
175,4145,1348,38,0,38
517,4009,2237,39,0,39
0,495,393,40,0,40
370,1148,585,37,0,37
261,4309,300,40,0,40
216,1388,203,37,0,37
172,1995,1044,33,0,33
295,4445,1903,40,0,40
594,712,311,39,0,39
242,2736,744,33,0,33
44,1480,2086,36,0,36
404,4281,2018,39,0,39
-80,704,2099,39,0,39
402,1523,669,35,0,35
-6,4365,1062,39,0,39
346,2873,497,34,0,34
-9,1848,329,36,0,36
291,-98,772,42,0,42
-83,3028,1173,34,0,34
340,326,1714,40,0,40
89,2692,314,35,0,35
-95,1426,1405,36,0,36
253,2028,524,34,0,34
552,2891,2412,36,0,36
86,1361,2457,38,0,38
345,4714,1620,41,0,41
258,2969,652,34,0,34
57,3560,196,37,0,37
173,3336,2645,38,0,38
203,4404,1207,39,0,39
-94,3622,2372,38,0,38
57,439,572,40,0,40
75,2493,1547,33,0,33
206,2299,2651,37,0,37
-17,1735,2202,36,0,36
0,1699,1837,35,0,35
282,3601,2431,38,0,38
496,436,1195,39,0,39
388,1785,2241,36,0,36
124,2269,913,33,0,33
399,829,178,39,0,39
14,3033,105,37,0,37
-6,2239,2133,35,0,35
541,2552,2739,37,0,37
192,1733,59,37,0,37
596,2246,2560,36,0,36
592,2791,1609,33,0,33
-89,2461,1031,33,0,33
207,-45,1700,42,0,42
66,4948,2138,42,0,42
125,356,2059,40,600,640
311,4361,982,39,0,39
-18,1947,1211,34,0,34
545,1815,129,36,0,36
245,1111,1,39,0,39
-52,607,592,39,0,39
286,2475,1118,32,0,32
233,4138,356,39,0,39
480,408,682,40,0,40
419,1960,22,36,0,36
128,1997,141,36,0,36
268,4462,576,40,0,40
197,4753,249,42,0,42
118,2101,439,35,0,35
567,2971,2338,36,0,36
-55,1219,1392,36,0,36
100,2499,1948,34,0,34
-97,1617,554,36,0,36
329,768,541,39,0,39
11,2940,173,36,0,36
465,2871,409,35,0,35
415,2150,2742,37,0,37
-92,752,1656,39,0,39
297,2289,1756,33,0,33
335,1638,1352,34,0,34
-47,220,908,41,0,41
-4,2268,126,36,1000,1036
470,65,1983,41,0,41
164,3349,439,36,0,36
488,4825,972,41,0,41
583,4549,1223,40,0,40
112,1753,2078,36,0,36
